InternalID,ElementType,ElementID,ElementName,Language,CaptionType,Caption(Name),Caption(Desc)
5000739,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Spanish,Portlet Grid Columns,Peso %,
5001431,Portlet,strat_kpi_target_list2,KPI Targets,Portuguese,Portlet Grid Columns,Valor da Meta,
5000579,Process,strat_Control,Strategy Control,Spanish,Process Actions,Preparar Entorno,
5001432,Portlet,strat_kpi_target_list2,KPI Targets,Portuguese,Portlet Grid Columns,ID Interno da Meta,
5000584,Process,strat_Control,Strategy Control,Spanish,Process Actions,Preparar Entorno,
5000607,Query,strat_persp_projects,Projects by Perspective,Spanish,Queries,Proyectos por Perspectiva,
5000604,Query,strat_item_projects,Projects by Strategic Item,Spanish,Queries,Proyectos por Item Estratégico,
5000036,StaticLookup,STRAT_METRIC_VALUE,Strategic Metric Value,Spanish,Lookup Values,Promedio,
5000808,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Portuguese,Lookup Types,Nível do Item Estratégico,
5000813,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Portuguese,Lookup Values,Nível Estratégico 5,
5000967,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object Attributes,Nível Filho,
5000968,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Nível Filho,
5000591,Process,strat_rebuild_tree,Strategic Item - Rebuild Tree,Spanish,Process Actions,Reconstruir Árbol,
5000592,Process,strat_rebuild_tree,Strategic Item - Rebuild Tree,Spanish,Process Step,Reconstruir Árbol,
5000979,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Nível Filho,
5000981,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Nível Filho,
5000504,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Referencia principal,
5001434,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,ID Investimento / Métrica,
5001435,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Nome Investimento / Métrica,
5001436,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Avaliação do Investimento,
5001437,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Nome do Escopo,
5001438,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Dimensão Estratégica,
5001439,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Chave da Dimensão,
5001440,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Atributo de Alinhamento,
5001441,Portlet,strat_eval_cycle_results,Evaluation Cycle Results,Portuguese,Portlet Grid Columns,Pontuação de Alinhamento,
5000513,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Referencia principal,
5000971,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object Attributes,Nível Pai,
5000972,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Nível Pai,
5000978,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Nível Pai,
5000980,MasterObject,strat_tree_flat,Strategic Tree Flat,Portuguese,Object View Attributes,Nível Pai,
5001443,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nome Item Estratégico / KPI,
5001444,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,ID Item Estratégico / KPI,
5001445,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nível do Item,
5001446,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Descrição Item Estratégico / KPI,
5000858,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object Attributes,Nome da Métrica,
5000859,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Nome da Métrica,
5000370,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Referencia principal,
5000379,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Referencia principal,
5000397,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Referencia principal,
5000406,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Referencia principal,
5000505,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object Attributes,Referencia principal concreta,
5000515,MasterObject,strat_align_metric,Investment Alignment Metric,Spanish,Object View Attributes,Referencia principal concreta,
5000371,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Referencia principal concreta,
5000381,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Referencia principal concreta,
5000398,MasterObject,strat_kpi,Strategic KPI,Spanish,Object Attributes,Referencia principal concreta,
5000408,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Attributes,Referencia principal concreta,
5000264,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Métricas de Alineación Relacionadas,
5000265,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Métricas de Alineación Relacionadas,
5000266,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Métricas de Alineación Relacionadas,
5000302,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Métricas de Alineación Relacionadas,
5000261,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,KPIs Relacionados,
5000262,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,KPIs Relacionados,
5000263,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,KPIs Relacionados,
5000300,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,KPIs Relacionados,
5000299,MasterObject,strategic_item,Strategic Item,Spanish,Object View Sections,Relacionameientos,
5000644,Portlet,strat_hierarchy_with_projects,Strategic Hierarchy with Projects,Spanish,Portlet Grid Columns,Riesgo,
5000702,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Spanish,Portlet Grid Columns,Riesgo,
5000725,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Spanish,Portlet Grid Columns,Riesgo,
5000267,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Acumular Status del KPI de los níveles inferiores,
5000269,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Acumular Status del KPI de los níveles inferiores,
5000296,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Acumular Status del KPI de los níveles inferiores,
5000268,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Acumular KPIs,
5000573,Process,strat_kpi_calculation,Strategic KPI  Calculation,Spanish,Process Actions,Acumular KPIs,
5000574,Process,strat_kpi_calculation,Strategic KPI  Calculation,Spanish,Process Step,Acumular KPIs,
5000040,StaticLookup,STRAT_ROLLUP_METHOD,Rollup Method,Spanish,Lookup Types,Método de Acúmulo,
5000270,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Método de Acúmulo,
5000271,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Método de Acúmulo,
5000272,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Método de Acúmulo,
5000297,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Método de Acúmulo,
5000032,StaticLookup,STRAT_METRIC_VALUE,Strategic Metric Value,Spanish,Lookup Values,Sobre el Promedio,
5000052,StaticLookup,STRAT_CYCLE_ACTION,Cycle Action,Spanish,Lookup Values,Iniciar,
5000358,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Sections,Status,
5000747,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Spanish,Portlet Grid Columns,Status del KPI del Item Estratégico,
5000658,Portlet,strat_measure_list,KPI Measurements,Spanish,Portlet Grid Columns,Status del KPI en la Medición,
5000629,Portlet,strat_kpi_target_list,KPI Targets,Spanish,Portlet Grid Columns,Status del KPI en la Meta,
5000654,Portlet,strat_kpi_measure_list2,KPI Measurements,Spanish,Portlet Grid Columns,Status del KPI en la Meta,
5000664,Portlet,strat_kpi_target_list2,KPI Targets,Spanish,Portlet Grid Columns,Status del KPI en la Meta,
5000780,Group,strat_admin,Strategic Administrator,Spanish,Groups,Gestor de la Estrategia,
5000058,DynamicLookup,STRAT_ALIGNMENT_ATTR,Strategic Alignment Attribute,Spanish,Lookup Types,Atributo de Alineación Estratégica,
5000578,Process,strat_Metric_Initialize,Strategic Alignment Metric Initialize,Spanish,Process,Inicializar Métrica de Alineamiento Estratégico,
5000539,MasterObject,strat_dim,Strategic Dimension,Spanish,Objects,Dimensión Estratégica,
5000547,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Sections,Dimensión Estratégica,
5000548,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Sections,Dimensión Estratégica,
5000553,MasterObject,strat_dim,Strategic Dimension,Spanish,Object View Sections,Dimensión Estratégica,
5000456,MasterObject,strat_scope,Strategic Scope,Spanish,Object Attributes,Dimensión Estratégica,
5000457,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Attributes,Dimensión Estratégica,
5000459,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Attributes,Dimensión Estratégica,
5000461,MasterObject,strat_scope,Strategic Scope,Spanish,Object View Attributes,Dimensión Estratégica,
5000564,DynamicLookup,OBJECT_LOOKUP_STRAT_DIM,Strategic Dimension Instances,Spanish,Lookup Types,Instancias de la Dimensión Estratégica,Strategic Dimension Instancias
5000554,MasterObject,strat_dim,Strategic Dimension,Spanish,List Views,Dimensiones Estratégicas,Dimensiones Estratégicas
5000567,Menu,odf.strat_dimList,Strategic Dimensions,Spanish,Menu Items,Dimensiones Estratégicas,Dimensiones Estratégicas
5000063,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Objects,Evaluación Estratégica,
5000071,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Sections,Evaluación Estratégica,
5000072,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Sections,Evaluación Estratégica,
5000077,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Sections,Evaluación Estratégica,
5000113,Page,odf.strat_evaluationFrame,Strategic Evaluation Default Layout,Spanish,Pages,Strategic Evaluation - Vista por defecto,Strategic Evaluation - Vista por defecto
5000078,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,List Views,Evaluaciones Estratégicas,
5000114,Menu,odf.strat_evaluationList,Strategic Evaluations,Spanish,Menu Items,Evaluaciones Estratégicas,Strategic Evaluation Lista
5000047,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Spanish,Lookup Values,Meta Estratégica,
5000139,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object Attributes,Jerarquía Estretégica,
5000140,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Jerarquía Estretégica,
5000143,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Jerarquía Estretégica,
5000151,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Jerarquía Estretégica,
5000273,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Jerarquía Estretégica,
5000274,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Jerarquía Estretégica,
5000307,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Jerarquía Estretégica,
5000595,Query,strat_Hierarchy_KPIs,Strategic Hierarchy with KPIs,Spanish,Queries,Jerarquía Estretégica con KPIs,
5000622,Portlet,strat_hierarchy_kpis,Strategic Hierarchy with KPIs,Spanish,Portlets,Jerarquía Estretégica con KPIs,
5000609,Query,strat_Hierarchy_Projects,Strategic Hierarchy with Projects,Spanish,Queries,Jerarquía Estretégica con Proyectos,
5000651,Portlet,strat_hierarchy_with_projects,Strategic Hierarchy with Projects,Spanish,Portlets,Jerarquía Estretégica con Proyectos,
5000048,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Spanish,Lookup Values,Iniciativa Estratégica,
5000226,MasterObject,strategic_item,Strategic Item,Spanish,Objects,Item Estratégico,
5000234,MasterObject,strategic_item,Strategic Item,Spanish,Object View Sections,Item Estratégico,
5000235,MasterObject,strategic_item,Strategic Item,Spanish,Object View Sections,Item Estratégico,
5000240,MasterObject,strategic_item,Strategic Item,Spanish,Object View Sections,Item Estratégico,
5000571,Process,strat_item_top_level,Strategic Item - Build Tree Flat,Spanish,Process,Strategic Item - Build Tree Flat,
5000572,Process,strat_item_cleanup_Tree,Strategic Item - CleanUp Tree,Spanish,Process,Strategic Item - CleanUp Tree,
5000593,Process,strat_rebuild_tree,Strategic Item - Rebuild Tree,Spanish,Process,Strategic Item - Rebuild Tree,
5000061,DynamicLookup,STRAT_ITEMS_LEVEL1,Strategic Item (Level 1),Spanish,Lookup Types,Item Estratégico (Nivel 1),
5000691,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Spanish,Portlets,Jerarquía de Iem Estratégico con KPIs,
5000711,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Spanish,Portlets,Jerarquía de Iem Estratégico con Proyectos,
5000309,DynamicLookup,OBJECT_LOOKUP_STRATEGIC_ITEM,Strategic Item Instances,Spanish,Lookup Types,Instancias de Items Estratégicos,Strategic Item Instancias
5000044,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Spanish,Lookup Types,Nivel del Item Estreatégico,
5000241,MasterObject,strategic_item,Strategic Item,Spanish,List Views,Items Estratégicos,
5000312,Menu,odf.strategic_itemList,Strategic Items,Spanish,Menu Items,Items Estratégicos,Strategic Item Lista
5000060,DynamicLookup,STRAT_ITEM_PARENT,Strategic Item Parent,Spanish,Lookup Types,Padre del Item Estratégico,
5000608,Query,strat_items_related_kpi,Strategic Items related to KPI,Spanish,Queries,Items Estratégicos relacionados al KPI,Strategic Item related to KPI instance
5000749,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Spanish,Portlets,Items Estratégicos relacionados al KPI,
5000322,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Sections,KPI Estratégico,
5000323,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Sections,KPI Estratégico,
5000328,MasterObject,strat_kpi,Strategic KPI,Spanish,Object View Sections,KPI Estratégico,
5000596,Query,strat_kpi_followup,Strategic KPI Targets,Spanish,Queries,KPI Estratégico,
5000575,Process,strat_kpi_calculation,Strategic KPI  Calculation,Spanish,Process,Cálculo de los KPIs Estratégicos,
5000754,Portlet,strat_kpi_followup,Strategic KPI Target follow up,Spanish,Portlets,Monitoreo de los KPIs Estratégicos,
5000433,DynamicLookup,OBJECT_LOOKUP_STRAT_KPI,Strategic KPI Instances,Spanish,Lookup Types,Instancias de los KPIs Estratégicos,Strategic KPI Instancias
5000329,MasterObject,strat_kpi,Strategic KPI,Spanish,List Views,KPIs Estratégicos,
5000436,Menu,odf.strat_kpiList,Strategic KPIs,Spanish,Menu Items,KPIs Estratégicos,Strategic KPI Lista
5000594,Query,strat_kpi_measurements,Strategic KPI Measurements,Spanish,Queries,Mediciones del KPI Estratégico,
5000601,Query,strat_kpi_measurements2,Strategic KPI Measurements,Spanish,Queries,Mediciones del KPI Estratégico,
5000759,Portlet,strat_kpi_measurements,Strategic KPI Measurements,Spanish,Portlets,Mediciones del KPI Estratégico,
5000764,Portlet,strat_kpi_measurements2,Strategic KPI Measurements,Spanish,Portlets,Mediciones del KPI Estratégico,
5000769,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Spanish,Portlets,Monitoreo de la Meta del KPI Estratégico,
5000602,Query,strat_kpi_followup2,Strategic KPI Targets,Spanish,Queries,Metas de KPIs Estratégicos,
5000049,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Spanish,Lookup Values,Nivel de Estrategia 5,
5000037,StaticLookup,STRAT_METRIC_SIGN,Strategic Metric Sign,Spanish,Lookup Types,Señal de la Métrica Estratégica,
5000025,StaticLookup,STRAT_METRIC_VALUE,Strategic Metric Value,Spanish,Lookup Types,Valor de La Métrica Estratégica,
5000045,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Spanish,Lookup Values,Plan Estratégico,
5000772,Page,strat_ReviewFRAME,Strategic Review,Spanish,Pages,Revisión Estratégica,
5000773,Menu,strat_Review,Strategic Review,Spanish,Menu Items,Revisión Estratégica,
5000774,Menu,strat_Review,Strategic Review,Spanish,Menu Actions,Revisión Estratégica,
5000770,Portlet,strat_review_filter,Strategic Review Filter Portlet,Spanish,Portlets,Portlet de Filtro de la Revisión Estratégica,
5000141,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object Attributes,Alcance Estratégico,
5000142,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Alcance Estratégico,
5000144,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Alcance Estratégico,
5000152,MasterObject,strat_eval_cycle,Evaluation Cycle,Spanish,Object View Attributes,Alcance Estratégico,
5000860,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Nome da Métrica,
5001447,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nome do Escopo,
5001448,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Nome da Perspectiva,
5001449,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Peso,
5001321,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object Attributes,Nome do Atributo de Destino,
5001322,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Attributes,Nome do Atributo de Destino,
5001324,MasterObject,strat_dim,Strategic Dimension,Portuguese,Object View Attributes,Nome do Atributo de Destino,
5000845,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object Attributes,Nome do Ciclo de Avaliação,
5000847,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Nome do Ciclo de Avaliação,
5000846,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Nome do Ciclo Estratégico,
5001450,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Peso %,
5001451,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Meta do KPI,
5001452,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Medição do KPI,
5001453,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Variação do KPI,
5001454,Portlet,strat_item_hierarchy_kpis,Strategic Item Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Chave da Dimensão,
5001456,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nome Item Estratégico / Projeto,
5001457,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,ID Item Estratégico / Projeto,
5001458,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nível do Item,
5000850,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object Attributes,Nome do Investimento,
5000851,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Nome do Investimento,
5000852,MasterObject,strat_evaluation,Strategic Evaluation,Portuguese,Object View Attributes,Nome do Investimento,
5001459,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Descrição Item Estratégico / Projeto,
5001460,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nome do Escopo,
5001461,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nome da Perspectiva,
5001462,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Etapa,
5001463,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Pontuação de Alinhamento Geral,
5001464,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Alinhamento Corporativo,
5001465,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Alinhamento aos Negócios,
5000792,StaticLookup,STRAT_METRIC_VALUE,Strategic Metric Value,Portuguese,Lookup Values,Nulo,
5000821,StaticLookup,STRAT_ITEM_TYPE,Strategic Item Type,Portuguese,Lookup Values,Objetivo,
5000811,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Portuguese,Lookup Values,Objetivo Estratégico,
5000820,StaticLookup,STRAT_ITEM_TYPE,Strategic Item Type,Portuguese,Lookup Values,Objetivo Estratégico,
5001545,StockObjectCustAttr,strat_sup_goals,inv.Strategic Alignment -Element-00386,Portuguese,Object Attributes,Objetivos Suportados,
5001466,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Riscos,
5001467,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Cronograma %,
5001468,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Variação de Custo Projetada %,
5000824,DynamicLookup,STRAT_ITEM_PARENT,Strategic Item Parent,Portuguese,Lookup Types,Pai do Item Estratégico,
5001469,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Variação de Esforço Projetada %,
5001253,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Pergunta da Métrica,
5001254,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Pergunta da Métrica,
5001255,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Pergunta da Métrica,
5001262,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Pergunta da Métrica,
5001108,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object Attributes,Periodicidade do KPI,
5001109,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Periodicidade do KPI,
5001110,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Periodicidade do KPI,
5001128,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Periodicidade do KPI,
5001470,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Ocorrências,
5001471,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Mudanças,
5000924,MasterObject,strat_bsc_persp,BSC Perspective,Portuguese,Objects,Perspectiva BSC,
5001008,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Perspectiva do BSC,
5001009,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Perspectiva do BSC,
5001010,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Perspectiva do BSC,
5001055,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Perspectiva do BSC,
5000948,Menu,odf.strat_bsc_perspList,Strategic Perspectives,Portuguese,Menu Actions,Perspectivas Estratégicas,Lista de BSC Perspective
5001472,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Chave da Dimensão,
5001473,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Peso,
5001041,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Peso,
5001042,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso,
5001043,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso,
5001058,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso,
5001474,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Portuguese,Portlet Grid Columns,Peso %,
5001476,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Variação de Esforço Projetada %,
5001477,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Ocorrências,
5001478,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Mudanças,
5001044,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Peso %,
5001045,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso %,
5001046,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso %,
5001479,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Cronograma %,
5001480,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Chave da Dimensão,
5001047,MasterObject,strategic_item,Strategic Item,Portuguese,Object Attributes,Peso Puro %,
5001048,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso Puro %,
5001049,MasterObject,strategic_item,Strategic Item,Portuguese,Object View Attributes,Peso Puro %,
5000805,StaticLookup,STRAT_ROLLUP_METHOD,Rollup Method,Portuguese,Lookup Values,Pior Caso,
5001543,Group,strat_corp_planner,Corporate Strategic Planner,Portuguese,Groups,Planejador da Estratégia Corporativa,
5001542,Group,strat_bu_planner,Business Unit Strategy Planner,Portuguese,Groups,Planejador da Estratégia da Unidade de Negócios,
5001540,Group,strat_local_planner,Department Strategy Planner,Portuguese,Groups,Planejador da Estratégia Local,
5000809,StaticLookup,STRAT_ITEM_LEVEL,Strategic Item Level,Portuguese,Lookup Values,Plano Estratégico,
5001481,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nome Item Estratégico / Projeto,
5000785,StockObjectCustAttr,strat_align_score,inv.Strategic Alignment -Element-00190,Portuguese,Object Attributes,Pontuação de Alinhamento Geral,
5001482,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,ID Item Estratégico / Projeto,
5001483,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Nível do Item,
5001484,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Portuguese,Portlet Grid Columns,Descrição Item Estratégico / Projeto,
5001534,Portlet,strat_review_filter,Strategic Review Filter Portlet,Portuguese,Portlets,Portlet de Filtro da Revisão Estratégica,
5001535,Portlet,strat_Statistics_Filter,Strategy Statistics Filter Portlet,Portuguese,Portlets,Portlet de Filtro das Estatísticas de Estratégia,
5001343,Process,strat_Control,Strategy Control,Portuguese,Process Actions,Preparar Ambiente,
5001348,Process,strat_Control,Strategy Control,Portuguese,Process Actions,Preparar Ambiente,
5001368,Query,strat_item_projects,Projects by Strategic Item,Portuguese,Queries,Projetos por Item Estratégico,
5001371,Query,strat_persp_projects,Projects by Perspective,Portuguese,Queries,Projetos por Perspectiva,
5001355,Process,strat_rebuild_tree,Strategic Item - Rebuild Tree,Portuguese,Process Actions,Reconstruir a Árvore,
5001356,Process,strat_rebuild_tree,Strategic Item - Rebuild Tree,Portuguese,Process Step,Reconstruir a Árvore,
5001268,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Referência pai,
5001277,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Referência pai,
